,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-06-19 18:00:00,5.076671822222675,0.8241350360751095,0.023075781010103068,28.352,28.0
2020-06-19 19:00:00,0.0,,0.0,25.53,0.0
2020-06-19 20:00:00,0.0,,0.0,24.33,0.0
2020-06-19 21:00:00,0.0,,0.0,23.46,0.0
2020-06-19 22:00:00,0.0,,0.0,23.65,0.0
2020-06-19 23:00:00,0.0,,0.0,22.76,0.0
2020-06-20 00:00:00,0.0,,0.0,21.68,0.0
2020-06-20 01:00:00,0.0,,0.0,20.77,0.0
2020-06-20 02:00:00,0.0,,0.0,20.0,0.0
2020-06-20 03:00:00,0.0,,0.0,19.43,0.0
2020-06-20 04:00:00,0.0,,0.0,18.83,0.0
2020-06-20 05:00:00,0.0,,0.0,18.2,0.0
2020-06-20 06:00:00,0.0,,0.0,17.81,0.0
2020-06-20 07:00:00,10.100584407159744,0.8502175426902141,0.04591174730527156,20.546,54.0
2020-06-20 08:00:00,52.94935049108683,0.7969498869820415,0.2406788658685765,36.488,302.0
2020-06-20 09:00:00,87.8482583739719,0.7477720324648612,0.3993102653362359,51.206,534.0
2020-06-20 10:00:00,113.49659171606537,0.7057464516742883,0.515893598709388,63.783460000000005,730.99
2020-06-20 11:00:00,129.07684615826764,0.6751665002854288,0.5867129370830347,72.93546,868.99
2020-06-20 12:00:00,137.02027248401484,0.6556062909945216,0.6228194203818856,78.78945999999999,949.99
2020-06-20 13:00:00,133.78603858703516,0.6560139345772836,0.6081183572137963,78.66746,926.99
2020-06-20 14:00:00,123.9917456340301,0.670161171703642,0.5635988437910459,74.43346000000001,840.99
2020-06-20 15:00:00,103.90200069851772,0.6996767723805908,0.4722818213568987,65.6,675.0
2020-06-20 16:00:00,76.97069032886016,0.738115557430573,0.3498667742220916,54.096000000000004,474.0
2020-06-20 17:00:00,24.25382979896703,0.7988744993072144,0.11024468090439558,35.912,138.0
2020-06-20 18:00:00,5.242334298301909,0.8216824918968509,0.023828792265008676,29.086,29.0
2020-06-20 19:00:00,0.0,,0.0,26.11,0.0
2020-06-20 20:00:00,0.0,,0.0,24.77,0.0
2020-06-20 21:00:00,0.0,,0.0,23.63,0.0
2020-06-20 22:00:00,0.0,,0.0,24.15,0.0
2020-06-20 23:00:00,0.0,,0.0,23.45,0.0
2020-06-21 00:00:00,0.0,,0.0,22.38,0.0
2020-06-21 01:00:00,0.0,,0.0,21.13,0.0
2020-06-21 02:00:00,0.0,,0.0,20.25,0.0
2020-06-21 03:00:00,0.0,,0.0,19.14,0.0
2020-06-21 04:00:00,0.0,,0.0,18.57,0.0
2020-06-21 05:00:00,0.0,,0.0,18.1,0.0
2020-06-21 06:00:00,0.0,,0.0,18.13,0.0
2020-06-21 07:00:00,9.685511553514978,0.8466356253072533,0.04402505251597717,21.618,52.0
2020-06-21 08:00:00,48.86952186597224,0.8019284848370896,0.2221341902998738,34.998,277.0
2020-06-21 09:00:00,72.71345387999106,0.7668577713561596,0.3305156994545048,45.494,431.0
2020-06-21 10:00:00,99.92488395532044,0.7278910544530918,0.4542040179787293,57.156000000000006,624.0
2020-06-21 11:00:00,110.31247002740446,0.7062258004315267,0.5014203183063839,63.64,710.0
2020-06-21 12:00:00,134.03266208719432,0.6651157470317477,0.6092393731236105,75.94346000000002,915.99
2020-06-21 13:00:00,121.54524626074733,0.6795552178281747,0.552478392094306,71.62200000000001,813.0
2020-06-21 14:00:00,109.83133271723999,0.6943439923962573,0.499233330532909,67.196,719.0
2020-06-21 15:00:00,74.50517292699355,0.7394320457224449,0.3386598769408798,53.702,458.0
2020-06-21 16:00:00,64.43847345827662,0.7549024538223597,0.2929021520830755,49.072,388.0
2020-06-21 17:00:00,18.68416652484679,0.8088383776989952,0.08492802965839451,32.93,105.0
2020-06-21 18:00:00,5.98613133804712,0.8245359969761874,0.027209687900214184,28.232,33.0
2020-06-21 19:00:00,0.0,,0.0,25.52,0.0
2020-06-21 20:00:00,0.0,,0.0,24.66,0.0
2020-06-21 21:00:00,0.0,,0.0,23.82,0.0
2020-06-21 22:00:00,0.0,,0.0,23.51,0.0
2020-06-21 23:00:00,0.0,,0.0,23.18,0.0
2020-06-22 00:00:00,0.0,,0.0,22.96,0.0
2020-06-22 01:00:00,0.0,,0.0,22.23,0.0
2020-06-22 02:00:00,0.0,,0.0,21.4,0.0
2020-06-22 03:00:00,0.0,,0.0,20.5,0.0
2020-06-22 04:00:00,0.0,,0.0,19.58,0.0
2020-06-22 05:00:00,0.0,,0.0,18.91,0.0
2020-06-22 06:00:00,0.0,,0.0,18.62,0.0
2020-06-22 07:00:00,10.251083343882023,0.8471969705687622,0.04659583338128192,21.45,55.0
2020-06-22 08:00:00,51.97227693851366,0.795412870194577,0.23623762244778937,36.948,297.0
2020-06-22 09:00:00,87.04450845741485,0.7465223709898358,0.395656856624613,51.58,530.0
2020-06-22 10:00:00,112.98710642341592,0.7074171220954453,0.5135777564700724,63.28346,725.99
2020-06-22 11:00:00,127.37368887047417,0.6787551003500742,0.5789713130476098,71.86146000000001,852.99
2020-06-22 12:00:00,136.69196805185288,0.6581924888064727,0.6213271275084222,78.01545999999999,943.99
2020-06-22 13:00:00,127.62146937000396,0.6698586467037789,0.5800975880454725,74.524,866.0
2020-06-22 14:00:00,118.93719247103931,0.6800296882277833,0.5406236021410877,71.48,795.0
2020-06-22 15:00:00,99.01916901335115,0.7087986328801085,0.45008713187886884,62.87,635.0
2020-06-22 16:00:00,81.79124329668139,0.7318472020103918,0.37177837862127905,55.972,508.0
2020-06-22 17:00:00,16.58287839687105,0.8105023654384677,0.0753767199857775,32.432,93.0
2020-06-22 18:00:00,5.804121819684581,0.8244491221142871,0.026382371907657187,28.258000000000003,32.0
2020-06-22 19:00:00,0.0,,0.0,25.34,0.0
2020-06-22 20:00:00,0.0,,0.0,24.36,0.0
2020-06-22 21:00:00,0.0,,0.0,23.77,0.0
2020-06-22 22:00:00,0.0,,0.0,23.73,0.0
2020-06-22 23:00:00,0.0,,0.0,23.57,0.0
2020-06-23 00:00:00,0.0,,0.0,23.17,0.0
2020-06-23 01:00:00,0.0,,0.0,22.03,0.0
2020-06-23 02:00:00,0.0,,0.0,20.96,0.0
2020-06-23 03:00:00,0.0,,0.0,19.99,0.0
2020-06-23 04:00:00,0.0,,0.0,19.02,0.0
2020-06-23 05:00:00,0.0,,0.0,18.3,0.0
2020-06-23 06:00:00,0.0,,0.0,17.93,0.0
2020-06-23 07:00:00,10.267255433558823,0.8485335069056879,0.04666934287981283,21.049999999999997,55.0
2020-06-23 08:00:00,54.194448496443535,0.7920848947156319,0.24633840225656153,37.944,311.0
2020-06-23 09:00:00,84.86887429281491,0.7476116481044301,0.38576761042188595,51.254000000000005,516.0
2020-06-23 10:00:00,113.41061618273557,0.7052118371395178,0.5155028008306162,63.94346000000001,730.99
2020-06-23 11:00:00,130.23914188832717,0.6734958298642717,0.5919960994923962,73.43546,878.99
2020-06-23 12:00:00,137.62987417050553,0.6543900429279192,0.6255903371386615,79.15346000000001,955.99
2020-06-23 13:00:00,134.51617892923002,0.6546506675136196,0.6114371769510456,79.07546,933.99
2020-06-23 14:00:00,127.22000029780305,0.6631644039798363,0.5782727286263775,76.52746,871.99
2020-06-23 15:00:00,108.50472018671374,0.6907705620190361,0.49320327357597155,68.26546,713.99
2020-06-23 16:00:00,79.21669072583383,0.7303770120397735,0.36007586693560834,56.412,493.0
2020-06-23 17:00:00,17.158075520975732,0.8040335295677475,0.07799125236807151,34.367999999999995,97.0
2020-06-23 18:00:00,2.5363393931312386,0.8234868159517008,0.011528815423323811,28.546,14.0
2020-06-23 19:00:00,0.0,,0.0,26.18,0.0
2020-06-23 20:00:00,0.0,,0.0,25.04,0.0
2020-06-23 21:00:00,0.0,,0.0,24.21,0.0
2020-06-23 22:00:00,0.0,,0.0,23.35,0.0
2020-06-23 23:00:00,0.0,,0.0,22.61,0.0
2020-06-24 00:00:00,0.0,,0.0,21.97,0.0
2020-06-24 01:00:00,0.0,,0.0,21.32,0.0
2020-06-24 02:00:00,0.0,,0.0,20.68,0.0
2020-06-24 03:00:00,0.0,,0.0,20.58,0.0
2020-06-24 04:00:00,0.0,,0.0,20.14,0.0
2020-06-24 05:00:00,0.0,,0.0,19.89,0.0
2020-06-24 06:00:00,0.0,,0.0,19.52,0.0
2020-06-24 07:00:00,5.411384092073448,0.8481793247764026,0.024597200418515673,21.156,29.0
2020-06-24 08:00:00,30.085250106026052,0.8188690829076225,0.13675113684557297,29.928,167.0
2020-06-24 09:00:00,59.41347587314124,0.7805238554012248,0.2700612539688238,41.404,346.0
2020-06-24 10:00:00,107.2812867430127,0.7139710285040111,0.4876422124682395,61.322,683.0
2020-06-24 11:00:00,104.26429226202734,0.712674588257193,0.47392860119103336,61.709999999999994,665.0
2020-06-24 12:00:00,115.85933800603026,0.690214095115157,0.5266333545728648,68.432,763.0
2020-06-24 13:00:00,120.64924633410394,0.6787198826175964,0.5484056651550179,71.872,808.0
2020-06-24 14:00:00,112.07401048488005,0.6902809219320032,0.5094273203858184,68.412,738.0
2020-06-24 15:00:00,91.1082267408314,0.7177266956107721,0.41412830336741546,60.19800000000001,577.0
2020-06-24 16:00:00,69.54848624865298,0.7473510235187296,0.31612948294842264,51.331999999999994,423.0
2020-06-24 17:00:00,20.90705994605225,0.8053567005413039,0.09503209066387386,33.972,118.0
2020-06-24 18:00:00,5.79565352545382,0.8232462394110539,0.026343879661153726,28.618000000000002,32.0
2020-06-24 19:00:00,0.0,,0.0,25.73,0.0
2020-06-24 20:00:00,0.0,,0.0,25.09,0.0
2020-06-24 21:00:00,0.0,,0.0,24.23,0.0
2020-06-24 22:00:00,0.0,,0.0,23.91,0.0
2020-06-24 23:00:00,0.0,,0.0,22.97,0.0
2020-06-25 00:00:00,0.0,,0.0,22.22,0.0
2020-06-25 01:00:00,0.0,,0.0,21.4,0.0
2020-06-25 02:00:00,0.0,,0.0,20.91,0.0
2020-06-25 03:00:00,0.0,,0.0,20.24,0.0
2020-06-25 04:00:00,0.0,,0.0,19.82,0.0
2020-06-25 05:00:00,0.0,,0.0,19.47,0.0
2020-06-25 06:00:00,0.0,,0.0,19.35,0.0
2020-06-25 07:00:00,7.82723553635264,0.8471034130251774,0.03557834334705745,21.478,42.0
2020-06-25 08:00:00,32.901215220998964,0.8172184605315193,0.14955097827726802,30.422,183.0
2020-06-25 09:00:00,56.29789339310617,0.7849678387215027,0.2558995154232099,40.074,326.0
2020-06-25 10:00:00,79.20866495878423,0.7516479878419456,0.36003938617629194,50.046,479.0
2020-06-25 11:00:00,102.83788748911402,0.7158421793757067,0.4674449431323365,60.76200000000001,653.0
2020-06-25 12:00:00,113.7158539557078,0.694744953297335,0.5168902452532173,67.076,744.0
2020-06-25 13:00:00,120.97289101385587,0.6788602189329735,0.5498767773357085,71.83,810.0
2020-06-25 14:00:00,107.0896563014824,0.696382210310069,0.4867711650067382,66.586,699.0
2020-06-25 15:00:00,110.6020648976408,0.6896345061326492,0.50273665862564,68.60546,728.99
2020-06-25 16:00:00,82.40060175494335,0.7286929762552472,0.37454818979519705,56.916000000000004,514.0
2020-06-25 17:00:00,25.61670472286996,0.7975312802886041,0.1164395669221362,36.314,146.0
2020-06-25 18:00:00,4.351185998561515,0.8240882573033173,0.019778118175279615,28.366,24.0
2020-06-25 19:00:00,0.0,,0.0,25.4,0.0
2020-06-25 20:00:00,0.0,,0.0,24.17,0.0
2020-06-25 21:00:00,0.0,,0.0,23.27,0.0
2020-06-25 22:00:00,0.0,,0.0,22.65,0.0
2020-06-25 23:00:00,0.0,,0.0,21.97,0.0
2020-06-26 00:00:00,0.0,,0.0,21.43,0.0
2020-06-26 01:00:00,0.0,,0.0,20.84,0.0
2020-06-26 02:00:00,0.0,,0.0,20.25,0.0
2020-06-26 03:00:00,0.0,,0.0,19.76,0.0
2020-06-26 04:00:00,0.0,,0.0,19.34,0.0
2020-06-26 05:00:00,0.0,,0.0,19.05,0.0
2020-06-26 06:00:00,0.0,,0.0,18.63,0.0
2020-06-26 07:00:00,8.406105195003926,0.8491015348488814,0.03820956906819967,20.88,45.0
2020-06-26 08:00:00,58.09633267846436,0.7906414354717523,0.26407423944756525,38.376000000000005,334.0
2020-06-26 09:00:00,92.08111318839873,0.7408104824735331,0.4185505144927215,53.289460000000005,564.99
2020-06-26 10:00:00,117.17606922010405,0.6989835778094443,0.5326184964550185,65.80746,761.99
2020-06-26 11:00:00,131.13922475304753,0.6705220365146123,0.5960873852411251,74.32545999999999,888.99
2020-06-26 12:00:00,135.5874331012533,0.6577514318152872,0.616306514096606,78.14746,936.99
2020-06-26 13:00:00,109.73032184511867,0.6956404326430751,0.49877419020508484,66.808,717.0
2020-06-26 14:00:00,122.45410465602897,0.6730547728730861,0.5566095666183135,73.56746000000001,826.99
2020-06-26 15:00:00,97.46166887094782,0.7099480541298646,0.44300758577703553,62.526,624.0
2020-06-26 16:00:00,66.57562981096554,0.7527773610466479,0.30261649914075245,49.708,402.0
2020-06-26 17:00:00,25.3873109817544,0.8013671395755808,0.11539686809888364,35.166,144.0
2020-06-26 18:00:00,1.8240646965460536,0.8291203166118425,0.008291203166118425,26.86,10.0
2020-06-26 19:00:00,0.0,,0.0,25.15,0.0
2020-06-26 20:00:00,0.0,,0.0,24.14,0.0
2020-06-26 21:00:00,0.0,,0.0,23.49,0.0
2020-06-26 22:00:00,0.0,,0.0,23.05,0.0
2020-06-26 23:00:00,0.0,,0.0,22.23,0.0
2020-06-27 00:00:00,0.0,,0.0,21.73,0.0
2020-06-27 01:00:00,0.0,,0.0,20.91,0.0
2020-06-27 02:00:00,0.0,,0.0,20.37,0.0
2020-06-27 03:00:00,0.0,,0.0,20.05,0.0
2020-06-27 04:00:00,0.0,,0.0,19.6,0.0
2020-06-27 05:00:00,0.0,,0.0,19.27,0.0
2020-06-27 06:00:00,0.0,,0.0,19.01,0.0
2020-06-27 07:00:00,2.0651435075480915,0.8533650857636742,0.009387015943400415,19.604000000000003,11.0
2020-06-27 08:00:00,44.6126676664955,0.8047017977362103,0.20278485302952498,34.168,252.0
2020-06-27 09:00:00,73.74299851261561,0.7635431612405841,0.3351954477846164,46.486000000000004,439.0
2020-06-27 10:00:00,111.11624052662108,0.7093733435049864,0.5050738205755504,62.698,712.0
2020-06-27 11:00:00,119.69110882835231,0.6912966895480669,0.5440504946743286,68.108,787.0
2020-06-27 12:00:00,115.84416564553348,0.6910293822806817,0.5265643892978794,68.188,762.0
2020-06-27 13:00:00,121.12690370460791,0.6772162792385548,0.550576835020945,72.322,813.0
2020-06-27 14:00:00,108.88182816699583,0.6921921688938069,0.494917400759072,67.84,715.0
2020-06-27 15:00:00,87.54720022273855,0.7222174577028424,0.39794181919426613,58.854000000000006,551.0
2020-06-27 16:00:00,32.677988926810144,0.7900867728919281,0.14853631330368247,38.542,188.0
2020-06-27 17:00:00,25.910594227806577,0.8011933898517802,0.11777542830821171,35.218,147.0
2020-06-27 18:00:00,4.370239660580728,0.8276969054130165,0.019864725729912398,27.285999999999998,24.0
2020-06-27 19:00:00,0.0,,0.0,24.62,0.0
2020-06-27 20:00:00,0.0,,0.0,23.55,0.0
2020-06-27 21:00:00,0.0,,0.0,22.84,0.0
2020-06-27 22:00:00,0.0,,0.0,22.31,0.0
2020-06-27 23:00:00,0.0,,0.0,21.67,0.0
2020-06-28 00:00:00,0.0,,0.0,20.98,0.0
2020-06-28 01:00:00,0.0,,0.0,20.6,0.0
2020-06-28 02:00:00,0.0,,0.0,20.3,0.0
2020-06-28 03:00:00,0.0,,0.0,19.75,0.0
2020-06-28 04:00:00,0.0,,0.0,19.64,0.0
2020-06-28 05:00:00,0.0,,0.0,19.09,0.0
2020-06-28 06:00:00,0.0,,0.0,18.56,0.0
2020-06-28 07:00:00,3.1951594525747145,0.854320709244576,0.014523452057157793,19.317999999999998,17.0
2020-06-28 08:00:00,41.262986837438895,0.8084440994796022,0.1875590310792677,33.048,232.0
2020-06-28 09:00:00,77.88617615337418,0.7580900929859274,0.3540280734244281,48.118,467.0
2020-06-28 10:00:00,113.84009476631692,0.7030733790004368,0.5174549762105315,64.58346,735.99
2020-06-28 11:00:00,129.06606726937335,0.6727874656057009,0.5866639421335152,73.64746,871.99
2020-06-28 12:00:00,132.2586701792044,0.6613667626066713,0.6011757735418382,77.06546,908.99
2020-06-28 13:00:00,121.22077533423187,0.6744229182943801,0.5510035242465086,73.15800000000002,817.0
2020-06-28 14:00:00,125.15960266639337,0.665396419662502,0.5689072848472426,75.85946,854.99
2020-06-28 15:00:00,104.7514397087917,0.6950991354266205,0.47614290776723495,66.97,685.0
2020-06-28 16:00:00,85.42570759346887,0.7217581569906578,0.38829867087940395,58.991460000000004,537.99
2020-06-28 17:00:00,17.495257709977142,0.8032717038556998,0.07952389868171428,34.596000000000004,99.0
2020-06-28 18:00:00,6.492164845174036,0.8197177834815702,0.029509840205336528,29.674,36.0
2020-06-28 19:00:00,0.0,,0.0,25.96,0.0
2020-06-28 20:00:00,0.0,,0.0,24.58,0.0
2020-06-28 21:00:00,0.0,,0.0,23.43,0.0
2020-06-28 22:00:00,0.0,,0.0,22.81,0.0
2020-06-28 23:00:00,0.0,,0.0,22.02,0.0
2020-06-29 00:00:00,0.0,,0.0,21.44,0.0
2020-06-29 01:00:00,0.0,,0.0,20.81,0.0
2020-06-29 02:00:00,0.0,,0.0,20.38,0.0
2020-06-29 03:00:00,0.0,,0.0,20.16,0.0
2020-06-29 04:00:00,0.0,,0.0,20.0,0.0
2020-06-29 05:00:00,0.0,,0.0,19.7,0.0
2020-06-29 06:00:00,0.0,,0.0,19.2,0.0
2020-06-29 07:00:00,9.865771545812482,0.8461210588175371,0.044844416117329464,21.772000000000002,53.0
2020-06-29 08:00:00,52.78507146376995,0.794477294758729,0.23993214301713614,37.228,302.0
2020-06-29 09:00:00,83.97123510435424,0.7498770771955191,0.3816874322925193,50.576,509.0
2020-06-29 10:00:00,75.52626837785697,0.7545081756029667,0.34330121989934986,49.19,455.0
2020-06-29 11:00:00,120.38345951045564,0.6874340995343515,0.5471975432293438,69.26400000000001,796.0
2020-06-29 12:00:00,127.44613451410805,0.6704868187821341,0.5793006114277639,74.336,864.0
2020-06-29 13:00:00,119.13846441839688,0.6786196423923267,0.5415384746290767,71.902,798.0
2020-06-29 14:00:00,125.44103764811861,0.6653362755273404,0.5701865347641755,75.87746000000001,856.99
2020-06-29 15:00:00,108.5074234103108,0.6898216212198188,0.4932155609559582,68.54946,714.99
2020-06-29 16:00:00,81.16586123792966,0.7276838913208684,0.3689357328996803,57.218,507.0
2020-06-29 17:00:00,15.06966772733258,0.8058645843493359,0.06849848966969355,33.82,85.0
2020-06-29 18:00:00,5.945377672061583,0.8189225443610996,0.027024443963916286,29.912,33.0
2020-06-29 19:00:00,0.0,,0.0,26.72,0.0
2020-06-29 20:00:00,0.0,,0.0,25.66,0.0
2020-06-29 21:00:00,0.0,,0.0,24.7,0.0
2020-06-29 22:00:00,0.0,,0.0,23.97,0.0
2020-06-29 23:00:00,0.0,,0.0,23.11,0.0
2020-06-30 00:00:00,0.0,,0.0,22.28,0.0
2020-06-30 01:00:00,0.0,,0.0,21.48,0.0
2020-06-30 02:00:00,0.0,,0.0,20.75,0.0
2020-06-30 03:00:00,0.0,,0.0,20.1,0.0
2020-06-30 04:00:00,0.0,,0.0,19.55,0.0
2020-06-30 05:00:00,0.0,,0.0,19.03,0.0
2020-06-30 06:00:00,0.0,,0.0,18.53,0.0
2020-06-30 07:00:00,9.15093724848845,0.8488810063532886,0.04159516931131114,20.946,49.0
2020-06-30 08:00:00,56.13165019198854,0.7923722500280709,0.2551438645090388,37.858,322.0
2020-06-30 09:00:00,90.85740956391727,0.7401355316233859,0.4129882252905331,53.491460000000004,557.99
2020-06-30 10:00:00,116.86239360450486,0.6971124269377483,0.5311926982022949,66.36746,761.99
2020-06-30 11:00:00,132.0460482182546,0.6676484833902218,0.6002093100829755,75.18546,898.99
2020-06-30 12:00:00,139.364697027366,0.6497255311120487,0.6334758955789364,80.54946,974.99
2020-06-30 13:00:00,136.43589749319196,0.6500730305596493,0.6201631704235998,80.44546,953.99
2020-06-30 14:00:00,128.78250180595793,0.6599567167712147,0.5853750082088996,77.48746,886.99
2020-06-30 15:00:00,111.22422227111475,0.685985761932842,0.5055646466868853,69.69746,736.99
2020-06-30 16:00:00,81.61164194949072,0.7273764879633754,0.37096200886132147,57.31,510.0
2020-06-30 17:00:00,16.121100548239685,0.8052497776343499,0.07327772976472584,34.004,91.0
2020-06-30 18:00:00,6.304211348760289,0.8187287465922453,0.028655506130728585,29.97,35.0
2020-06-30 19:00:00,0.0,,0.0,26.92,0.0
2020-06-30 20:00:00,0.0,,0.0,25.98,0.0
2020-06-30 21:00:00,0.0,,0.0,24.79,0.0
2020-06-30 22:00:00,0.0,,0.0,23.81,0.0
2020-06-30 23:00:00,0.0,,0.0,22.71,0.0
2020-07-01 00:00:00,0.0,,0.0,21.82,0.0
2020-07-01 01:00:00,0.0,,0.0,21.24,0.0
2020-07-01 02:00:00,0.0,,0.0,20.55,0.0
2020-07-01 03:00:00,0.0,,0.0,20.29,0.0
2020-07-01 04:00:00,0.0,,0.0,19.99,0.0
2020-07-01 05:00:00,0.0,,0.0,19.64,0.0
2020-07-01 06:00:00,0.0,,0.0,19.42,0.0
2020-07-01 07:00:00,1.5011110060802852,0.8529039807274348,0.006823231845819479,19.741999999999997,8.0
2020-07-01 08:00:00,11.446475696522098,0.8391844352288927,0.05202943498419135,23.848,62.0
2020-07-01 09:00:00,31.81123842963215,0.8123401029017403,0.1445965383165098,31.881999999999998,178.0
2020-07-01 10:00:00,102.15115146250848,0.7255053370916795,0.4643234157386749,57.86999999999999,640.0
2020-07-01 11:00:00,96.81825787258639,0.7274099013717986,0.44008299032993814,57.3,605.0
2020-07-01 12:00:00,123.4642719976856,0.6835581441572671,0.5612012363531164,70.42399999999999,821.0
2020-07-01 13:00:00,98.22310966053041,0.7154946799281061,0.44646868027513825,60.86600000000001,624.0
2020-07-01 14:00:00,120.3158513544668,0.6810588212072162,0.5468902334293946,71.172,803.0
2020-07-01 15:00:00,81.03911027980277,0.7352486869878676,0.3683595921809217,54.95400000000001,501.0
2020-07-01 16:00:00,76.92279742037732,0.74078194742274,0.3496490791835333,53.298,472.0
2020-07-01 17:00:00,16.42445072563723,0.8114847196461082,0.07465659420744195,32.138000000000005,92.0
2020-07-01 18:00:00,6.170928336593951,0.824990419330742,0.028049674257245232,28.096,34.0
2020-07-01 19:00:00,0.0,,0.0,25.39,0.0
2020-07-01 20:00:00,0.0,,0.0,24.7,0.0
2020-07-01 21:00:00,0.0,,0.0,24.03,0.0
2020-07-01 22:00:00,0.0,,0.0,23.13,0.0
2020-07-01 23:00:00,0.0,,0.0,22.66,0.0
2020-07-02 00:00:00,0.0,,0.0,22.05,0.0
2020-07-02 01:00:00,0.0,,0.0,21.31,0.0
2020-07-02 02:00:00,0.0,,0.0,20.8,0.0
2020-07-02 03:00:00,0.0,,0.0,20.19,0.0
2020-07-02 04:00:00,0.0,,0.0,19.61,0.0
2020-07-02 05:00:00,0.0,,0.0,19.39,0.0
2020-07-02 06:00:00,0.0,,0.0,19.0,0.0
2020-07-02 07:00:00,4.312143633701776,0.8522022991505487,0.01960065288046262,19.952,23.0
2020-07-02 08:00:00,28.68874605673519,0.8253379187783427,0.13040339116697813,27.992000000000004,158.0
2020-07-02 09:00:00,60.37706778368384,0.78636451919359,0.2744412171985629,39.656000000000006,349.0
2020-07-02 10:00:00,76.33277490060892,0.7642448428174703,0.34696715863913147,46.276,454.0
2020-07-02 11:00:00,44.58479727522249,0.7947379193444294,0.20265816943282952,37.15,255.0
2020-07-02 12:00:00,61.865767446032166,0.768327961326778,0.2812080338456008,45.054,366.0
2020-07-02 13:00:00,85.39636375237302,0.7337718143355647,0.3881652897835137,55.396,529.0
2020-07-02 14:00:00,98.54067657494383,0.7132359335187017,0.44791216624974467,61.542,628.0
2020-07-02 15:00:00,73.55353366091207,0.746281794449189,0.3343342439132367,51.652,448.0
2020-07-02 16:00:00,56.46361320659427,0.7684215188703629,0.2566527873027012,45.025999999999996,334.0
2020-07-02 17:00:00,22.868919667784468,0.8058111228958587,0.10394963485356576,33.836,129.0
2020-07-02 18:00:00,6.355925280976786,0.8254448416852969,0.02889056945898539,27.96,35.0
2020-07-02 19:00:00,0.0,,0.0,25.08,0.0
2020-07-02 20:00:00,0.0,,0.0,24.25,0.0
2020-07-02 21:00:00,0.0,,0.0,23.31,0.0
2020-07-02 22:00:00,0.0,,0.0,22.26,0.0
2020-07-02 23:00:00,0.0,,0.0,21.31,0.0
2020-07-03 00:00:00,0.0,,0.0,20.57,0.0
2020-07-03 01:00:00,0.0,,0.0,20.01,0.0
2020-07-03 02:00:00,0.0,,0.0,19.35,0.0
2020-07-03 03:00:00,0.0,,0.0,18.91,0.0
2020-07-03 04:00:00,0.0,,0.0,18.54,0.0
2020-07-03 05:00:00,0.0,,0.0,18.16,0.0
2020-07-03 06:00:00,0.0,,0.0,18.07,0.0
2020-07-03 07:00:00,5.261298278732915,0.854106863430668,0.023914992176058705,19.382,28.0
2020-07-03 08:00:00,19.140297373801012,0.8365514586451491,0.08700135169909551,24.636,104.0
2020-07-03 09:00:00,59.94759588946684,0.7875406711700845,0.27248907222484925,39.304,346.0
2020-07-03 10:00:00,98.35999169774482,0.7341393618282194,0.44709087135338554,55.286,609.0
2020-07-03 11:00:00,100.33716932878092,0.7250843281455479,0.4560780424035496,57.996,629.0
2020-07-03 12:00:00,56.36814642085217,0.7740750675755584,0.2562188473675099,43.334,331.0
2020-07-03 13:00:00,106.74799150326061,0.7073150775461212,0.48521814319663914,63.31399999999999,686.0
2020-07-03 14:00:00,53.64201285346396,0.7740550195305045,0.24382733115210892,43.34,315.0
2020-07-03 15:00:00,63.666282639628854,0.7615584047802495,0.2893921938164948,47.08,380.0
2020-07-03 16:00:00,66.96570061396997,0.7571879309585027,0.30438954824531805,48.388000000000005,402.0
2020-07-03 17:00:00,25.030672298681825,0.806920448055507,0.11377578317582648,33.504000000000005,141.0
2020-07-03 18:00:00,6.740934219912377,0.8281245970408325,0.030640610090510806,27.158,37.0
2020-07-03 19:00:00,0.0,,0.0,24.21,0.0
2020-07-03 20:00:00,0.0,,0.0,23.37,0.0
2020-07-03 21:00:00,0.0,,0.0,22.68,0.0
2020-07-03 22:00:00,0.0,,0.0,22.47,0.0
2020-07-03 23:00:00,0.0,,0.0,21.53,0.0
2020-07-04 00:00:00,0.0,,0.0,20.53,0.0
2020-07-04 01:00:00,0.0,,0.0,19.72,0.0
2020-07-04 02:00:00,0.0,,0.0,19.2,0.0
2020-07-04 03:00:00,0.0,,0.0,18.76,0.0
2020-07-04 04:00:00,0.0,,0.0,18.35,0.0
2020-07-04 05:00:00,0.0,,0.0,18.26,0.0
2020-07-04 06:00:00,0.0,,0.0,17.99,0.0
2020-07-04 07:00:00,5.448476985032146,0.8539932578420292,0.024765804477418846,19.416,29.0
2020-07-04 08:00:00,23.7673115935101,0.8310248808919616,0.108033234515955,26.29,130.0
2020-07-04 09:00:00,73.82400450980671,0.767880221653908,0.3355636568627578,45.188,437.0
2020-07-04 10:00:00,114.3092978535006,0.708860581339325,0.5195877175159118,62.85146,732.99
2020-07-04 11:00:00,131.28152830690328,0.6773450545146178,0.5967342195768331,72.28346,880.99
2020-07-04 12:00:00,136.9299099626203,0.6614402721052021,0.622408681648274,77.04346000000001,940.99
2020-07-04 13:00:00,137.6373651412514,0.6537418228045101,0.6256243870056881,79.34746000000001,956.99
2020-07-04 14:00:00,123.93616880706962,0.67145761195046,0.5633462218503165,74.04546,838.99
